Title,Description,Start Date,End Date
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 1-04 16:00\nFim: 2022-11-04 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-11-04 16:00\nEnd:  2022-11-04 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Nov 04 16:00:00 GMT 2022,Fri Nov 04 17:30:00 GMT 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-10-03 16:00\nFim: 2022-10-03 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 0-03 16:00\nEnd: 2022-10-03 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 03 15:00:00 BST 2022,Mon Oct 03 16:30:00 BST 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-09-20 16:00\nFim: 2022-09-20 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-09-20 16:0 0\nEnd: 2022-09-20 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Sep 20 15:00:00 BST 2022,Tue Sep 20 16:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-02-1 7 14:30\nFim: 2023-02-17 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-02-17 14:30\nEnd: 2 023-02-17 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Feb 17 14:30:00 GMT 2023,Fri Feb 17 16:00:00 GMT 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-09 -14 16:00\nFim: 2022-09-14 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-09-14 16:00\nEnd: 20 22-09-14 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Sep 14 15:00:00 BST 2022,Wed Sep 14 16:30:00 BST 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-02-15 16:00\nFim: 2023-02-15 17:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-02-15 16:00\nEnd: 2023-02-15 17:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 15 16:00:00 GMT 2023,Wed Feb 15 17:30:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-12-15 11 :00\nFim: 2022-12-15 12:30\nDocente: José André Rocha Sá Moura\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708PL25\nBegin: 2022-12-15 11:00\nEnd: 2022-12-15 1 2:30\nTeacher: José André Rocha Sá Moura\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Dec 15 11:00:00 GMT 2022,Thu Dec 15 12:30:00 GMT 2022
Exame: Interacção Pessoa-Máquina - Human-Computer Interaction,Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nDescrição: Exame - 2.ª Época\nCódigo: L5316\nIníc io: 2023-06-26 15:00\nFim: 2023-06-26 18:00\n\nSemester: 2022/2023 - 2.º  Semestre\nExecution course: Human-Computer Interaction\nDescription: Ex ame - 2.ª Época\nCode: L5316\nBegin: 2023-06-26 15:00\nEnd: 2023-06-26 1 8:00\n\nLOCATION:Auditório B1.03,Mon Jun 26 14:00:00 BST 2023,Mon Jun 26 17:00:00 BST 2023
Exame: Interacção Pessoa-Máquina - Human-Computer Interaction,Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nDescrição: Exame - 1.ª Época\nCódigo: L5316\nIníc io: 2023-06-01 11:30\nFim: 2023-06-01 14:30\n\nSemester: 2022/2023 - 2.º  Semestre\nExecution course: Human-Computer Interaction\nDescription: Ex ame - 1.ª Época\nCode: L5316\nBegin: 2023-06-01 11:30\nEnd: 2023-06-01 1 4:30\n\nLOCATION:Auditório 4,Thu Jun 01 10:30:00 BST 2023,Thu Jun 01 13:30:00 BST 2023
Exame: Interacção Pessoa-Máquina - Human-Computer Interaction,Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nDescrição: Exame Época Especial\nCódigo: L5316\nI nício: 2023-07-14 08:00\nFim: 2023-07-14 11:00\n\nSemester: 2022/2023 -  2.º Semestre\nExecution course: Human-Computer Interaction\nDescription:  Exame Época Especial\nCode: L5316\nBegin: 2023-07-14 08:00\nEnd: 2023-0 7-14 11:00\n\nLOCATION:AA3.23,Fri Jul 14 07:00:00 BST 2023,Fri Jul 14 10:00:00 BST 2023
Exame: Arquitetura de Redes - Network Arquitectures,Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nDescrição: Exame Época Especial\nCódigo: 03708\nInício : 2023-07-11 08:00\nFim: 2023-07-11 11:00\n\nSemester: 2022/2023 - 1.º S emestre\nExecution course: Network Arquitectures\nDescription: Exame Épo ca Especial\nCode: 03708\nBegin: 2023-07-11 08:00\nEnd: 2023-07-11 11:00 \n\nLOCATION:,Tue Jul 11 07:00:00 BST 2023,Tue Jul 11 10:00:00 BST 2023
Exame: Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nDescrição: Exame - 2.ª Época\nCódigo: 03708\nInício: 2 023-01-23 15:00\nFim: 2023-01-23 18:00\n\nSemester: 2022/2023 - 1.º Seme stre\nExecution course: Network Arquitectures\nDescription: Exame - 2.ª  Época\nCode: 03708\nBegin: 2023-01-23 15:00\nEnd: 2023-01-23 18:00\n\nLOCATION:Auditório B1.04\, Auditório B1.03",Mon Jan 23 15:00:00 GMT 2023,Mon Jan 23 18:00:00 GMT 2023
Avaliação Contínua: Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nDescrição: Teste 1\nCódigo: 03708\nInício: 2022-10-29  10:00\nFim: 2022-10-29 11:30\n\nSemester: 2022/2023 - 1.º Semestre\nExec ution course: Network Arquitectures\nDescription: Teste 1\nCode: 03708\n Begin: 2022-10-29 10:00\nEnd: 2022-10-29 11:30\n\nLOCATION:Auditório 1NE03 - JJ Laginha\, Auditório B2.04\, Auditório B1.04 \, Auditório B1.03",Sat Oct 29 09:00:00 BST 2022,Sat Oct 29 10:30:00 BST 2022
Exame: Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nDescrição: Exame - 1.ª Época\nCódigo: 03708\nInício: 2 023-01-04 18:30\nFim: 2023-01-04 21:30\n\nSemester: 2022/2023 - 1.º Seme stre\nExecution course: Network Arquitectures\nDescription: Exame - 1.ª  Época\nCode: 03708\nBegin: 2023-01-04 18:30\nEnd: 2023-01-04 21:30\n\nLOCATION:Auditório B1.03\, C4.06\, Auditório C1.03\, C6.01\, Auditório B1 .04\, Auditório 4",Wed Jan 04 18:30:00 GMT 2023,Wed Jan 04 21:30:00 GMT 2023
Exame: Desenvolvimento para A Internet e Aplicações Móveis - Deve," lopment for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nDescrição: Exame - Époc a Especial\nCódigo: 03728\nInício: 2023-07-14 18:30\nFim: 2023-07-14 21: 30\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Development  for Internet and Mobile Apps\nDescription: Exame - Época Especial\nCode:  03728\nBegin: 2023-07-14 18:30\nEnd: 2023-07-14 21:30\n\nLOCATION:AA3.23",Fri Jul 14 17:30:00 BST 2023,Fri Jul 14 20:30:00 BST 2023
Exame: Desenvolvimento para A Internet e Aplicações Móveis - Deve," lopment for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nDescrição: Exame - 1.ª  Época\nCódigo: 03728\nInício: 2023-06-14 15:00\nFim: 2023-06-14 18:00\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Development for I nternet and Mobile Apps\nDescription: Exame - 1.ª Época\nCode: 03728\nBe gin: 2023-06-14 15:00\nEnd: 2023-06-14 18:00\n\nLOCATION:Auditório C1.03\, Auditório B1.04\, Auditório B1.03",Wed Jun 14 14:00:00 BST 2023,Wed Jun 14 17:00:00 BST 2023
Exame: Desenvolvimento para A Internet e Aplicações Móveis - Deve," lopment for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nDescrição: Exame - 2.ª  Época\nCódigo: 03728\nInício: 2023-06-30 11:30\nFim: 2023-06-30 14:30\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Development for I nternet and Mobile Apps\nDescription: Exame - 2.ª Época\nCode: 03728\nBe gin: 2023-06-30 11:30\nEnd: 2023-06-30 14:30\n\nLOCATION:Auditório B1.03",Fri Jun 30 10:30:00 BST 2023,Fri Jun 30 13:30:00 BST 2023
Teste: Introdução à Ciência de Dados - Introduction to Data Scien," ceSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nDescrição: Teste\nCódigo: 03583\nInício: 2022 -11-30 18:00\nFim: 2022-11-30 19:30\n\nSemester: 2022/2023 - 1.º Semestr e\nExecution course: Introduction to Data Science\nDescription: Teste\nC ode: 03583\nBegin: 2022-11-30 18:00\nEnd: 2022-11-30 19:30\n\nLOCATION:Auditório B1.04",Wed Nov 30 18:00:00 GMT 2022,Wed Nov 30 19:30:00 GMT 2022
Teste: Introdução à Ciência de Dados - Introduction to Data Scien," ceSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nDescrição: 3º Avaliação de Defesa Oral\nCódig o: 03583\nInício: 2022-11-24 13:00\nFim: 2022-11-24 15:00\n\nSemester: 2 022/2023 - 1.º Semestre\nExecution course: Introduction to Data Science\ nDescription: 3º Avaliação de Defesa Oral\nCode: 03583\nBegin: 2022-11-2 4 13:00\nEnd: 2022-11-24 15:00\n\nLOCATION:2E07",Thu Nov 24 13:00:00 GMT 2022,Thu Nov 24 15:00:00 GMT 2022
Teste: Introdução à Ciência de Dados - Introduction to Data Scien," ceSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nDescrição: 2º Avaliação de Defesa oral\nCódig o: 03583\nInício: 2022-11-24 18:00\nFim: 2022-11-24 20:00\n\nSemester: 2 022/2023 - 1.º Semestre\nExecution course: Introduction to Data Science\ nDescription: 2º Avaliação de Defesa oral\nCode: 03583\nBegin: 2022-11-2 4 18:00\nEnd: 2022-11-24 20:00\n\nLOCATION:1E10",Thu Nov 24 18:00:00 GMT 2022,Thu Nov 24 20:00:00 GMT 2022
Teste: Introdução à Ciência de Dados - Introduction to Data Scien," ceSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nDescrição: 1º Avaliação de defesa oral\nCódig o: 03583\nInício: 2022-11-23 18:00\nFim: 2022-11-23 20:00\n\nSemester: 2 022/2023 - 1.º Semestre\nExecution course: Introduction to Data Science\ nDescription: 1º Avaliação de defesa oral\nCode: 03583\nBegin: 2022-11-2 3 18:00\nEnd: 2022-11-23 20:00\n\nLOCATION:2E05",Wed Nov 23 18:00:00 GMT 2022,Wed Nov 23 20:00:00 GMT 2022
Teste: Introdução à Ciência de Dados - Introduction to Data Scien," ceSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nDescrição: 4º Avaliação de Defesa Oral\nCódig o: 03583\nInício: 2022-11-25 13:00\nFim: 2022-11-25 15:00\n\nSemester: 2 022/2023 - 1.º Semestre\nExecution course: Introduction to Data Science\ nDescription: 4º Avaliação de Defesa Oral\nCode: 03583\nBegin: 2022-11-2 5 13:00\nEnd: 2022-11-25 15:00\n\nLOCATION:2E07",Fri Nov 25 13:00:00 GMT 2022,Fri Nov 25 15:00:00 GMT 2022
Exame: Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nDescrição: Exame - 1.ª Época\nCódigo: L0779\nIn ício: 2023-01-12 18:30\nFim: 2023-01-12 21:30\n\nSemester: 2022/2023 - 1 .º Semestre\nExecution course: Information Processing\nDescription: Exam e - 1.ª Época\nCode: L0779\nBegin: 2023-01-12 18:30\nEnd: 2023-01-12 21: 30\n\nLOCATION:2E02\, Auditório 4",Thu Jan 12 18:30:00 GMT 2023,Thu Jan 12 21:30:00 GMT 2023
Exame: Processamento de Informação - Information Processing,Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nDescrição: Exame - 2.ª Época\nCódigo: L0779\nIn ício: 2023-01-26 15:00\nFim: 2023-01-26 18:00\n\nSemester: 2022/2023 - 1 .º Semestre\nExecution course: Information Processing\nDescription: Exam e - 2.ª Época\nCode: L0779\nBegin: 2023-01-26 15:00\nEnd: 2023-01-26 18: 00\n\nLOCATION:Auditório B2.04,Thu Jan 26 15:00:00 GMT 2023,Thu Jan 26 18:00:00 GMT 2023
Exame: Processamento de Informação - Information Processing,Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nDescrição: Exame Época Especial\nCódigo: L0779\ nInício: 2023-07-13 15:00\nFim: 2023-07-13 18:00\n\nSemester: 2022/2023  - 1.º Semestre\nExecution course: Information Processing\nDescription: E xame Época Especial\nCode: L0779\nBegin: 2023-07-13 15:00\nEnd: 2023-07- 13 18:00\n\nLOCATION:,Thu Jul 13 14:00:00 BST 2023,Thu Jul 13 17:00:00 BST 2023
Exame: Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nDescrição: Exame - 1.ª Época\nCódigo: 03712\nInício:  2023-06-12 15:00\nFim: 2023-06-12 18:00\n\nSemester: 2022/2023 - 2.º Se mestre\nExecution course: Software Engineering\nDescription: Exame - 1.ª  Época\nCode: 03712\nBegin: 2023-06-12 15:00\nEnd: 2023-06-12 18:00\n\nLOCATION:Auditório 1NE03 - JJ Laginha\, Auditório 4",Mon Jun 12 14:00:00 BST 2023,Mon Jun 12 17:00:00 BST 2023
Exame: Engenharia de Software - Software Engineering,Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nDescrição: Exame - 2.ª Época\nCódigo: 03712\nInício:  2023-06-27 15:00\nFim: 2023-06-27 18:00\n\nSemester: 2022/2023 - 2.º Se mestre\nExecution course: Software Engineering\nDescription: Exame - 2.ª  Época\nCode: 03712\nBegin: 2023-06-27 15:00\nEnd: 2023-06-27 18:00\n\nLOCATION:Auditório B1.03,Tue Jun 27 14:00:00 BST 2023,Tue Jun 27 17:00:00 BST 2023
Exame: Engenharia de Software - Software Engineering,Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nDescrição: Exame - Época Especial\nCódigo: 03712\nIn ício: 2023-07-12 08:00\nFim: 2023-07-12 11:00\n\nSemester: 2022/2023 - 2 .º Semestre\nExecution course: Software Engineering\nDescription: Exame  - Época Especial\nCode: 03712\nBegin: 2023-07-12 08:00\nEnd: 2023-07-12  11:00\n\nLOCATION:AA3.23,Wed Jul 12 07:00:00 BST 2023,Wed Jul 12 10:00:00 BST 2023
Exame: Projeto de Integração de Sistemas de Informação Distribuíd," os - Distributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nDescrição: Exa me - 2.ª Época\nCódigo: 03729\nInício: 2023-06-29 15:00\nFim: 2023-06-29  18:00\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Distribu ted Information Systems Integration Project\nDescription: Exame - 2.ª Ép oca\nCode: 03729\nBegin: 2023-06-29 15:00\nEnd: 2023-06-29 18:00\n\nLOCATION:Auditório B1.04",Thu Jun 29 14:00:00 BST 2023,Thu Jun 29 17:00:00 BST 2023
Exame: Projeto de Integração de Sistemas de Informação Distribuíd," os - Distributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nDescrição: Exa me - 1.ª Época\nCódigo: 03729\nInício: 2023-06-06 11:30\nFim: 2023-06-06  14:30\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Distribu ted Information Systems Integration Project\nDescription: Exame - 1.ª Ép oca\nCode: 03729\nBegin: 2023-06-06 11:30\nEnd: 2023-06-06 14:30\n\nLOCATION:B2.01\, Auditório B1.03\, Auditório B1.04",Tue Jun 06 10:30:00 BST 2023,Tue Jun 06 13:30:00 BST 2023
Exame: Projeto de Integração de Sistemas de Informação Distribuíd," os - Distributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nDescrição: Exa me - Época Especial\nCódigo: 03729\nInício: 2023-07-13 08:00\nFim: 2023- 07-13 11:00\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Dis tributed Information Systems Integration Project\nDescription: Exame - É poca Especial\nCode: 03729\nBegin: 2023-07-13 08:00\nEnd: 2023-07-13 11: 00\n\nLOCATION:AA3.28",Thu Jul 13 07:00:00 BST 2023,Thu Jul 13 10:00:00 BST 2023
Exame: Programação Concorrente e Distribuída - Concurrent and Par," allel ProgrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nDescrição: Exame - 2.ª Época\nCódigo:  L5096\nInício: 2023-01-28 15:00\nFim: 2023-01-28 18:00\n\nSemester: 202 2/2023 - 1.º Semestre\nExecution course: Concurrent and Parallel Program ming\nDescription: Exame - 2.ª Época\nCode: L5096\nBegin: 2023-01-28 15: 00\nEnd: 2023-01-28 18:00\n\nLOCATION:Auditório 4",Sat Jan 28 15:00:00 GMT 2023,Sat Jan 28 18:00:00 GMT 2023
Exame: Programação Concorrente e Distribuída - Concurrent and Par," allel ProgrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nDescrição: Exame Época Especial\nCódi go: L5096\nInício: 2023-07-10 08:00\nFim: 2023-07-10 11:00\n\nSemester:  2022/2023 - 1.º Semestre\nExecution course: Concurrent and Parallel Prog ramming\nDescription: Exame Época Especial\nCode: L5096\nBegin: 2023-07- 10 08:00\nEnd: 2023-07-10 11:00\n\nLOCATION:",Mon Jul 10 07:00:00 BST 2023,Mon Jul 10 10:00:00 BST 2023
Exame: Programação Concorrente e Distribuída - Concurrent and Par," allel ProgrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nDescrição: Exame - 1.ª Época\nCódigo:  L5096\nInício: 2023-01-16 11:30\nFim: 2023-01-16 14:30\n\nSemester: 202 2/2023 - 1.º Semestre\nExecution course: Concurrent and Parallel Program ming\nDescription: Exame - 1.ª Época\nCode: L5096\nBegin: 2023-01-16 11: 30\nEnd: 2023-01-16 14:30\n\nLOCATION:Auditório B2.04\, Auditório B1.04\, Auditório B1.03",Mon Jan 16 11:30:00 GMT 2023,Mon Jan 16 14:30:00 GMT 2023
Exame: Descoberta e Extração de Conhecimento de Dados - Knowledge,"  Discovery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nDescrição: Exame - Época Esp ecial\nCódigo: 03749\nInício: 2023-07-10 11:30\nFim: 2023-07-10 14:30\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Knowledge Discove ry and Extraction From Data\nDescription: Exame - Época Especial\nCode:  03749\nBegin: 2023-07-10 11:30\nEnd: 2023-07-10 14:30\n\nLOCATION:AA2.23",Mon Jul 10 10:30:00 BST 2023,Mon Jul 10 13:30:00 BST 2023
Exame: Descoberta e Extração de Conhecimento de Dados - Knowledge,"  Discovery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nDescrição: Exame 1.ª Época\n Código: 03749\nInício: 2023-06-05 18:30\nFim: 2023-06-05 21:30\n\nSemest er: 2022/2023 - 2.º Semestre\nExecution course: Knowledge Discovery and  Extraction From Data\nDescription: Exame 1.ª Época\nCode: 03749\nBegin:  2023-06-05 18:30\nEnd: 2023-06-05 21:30\n\nLOCATION:C5.07\, C5.09\, Auditório 0NE03 - Mário Murteira",Mon Jun 05 17:30:00 BST 2023,Mon Jun 05 20:30:00 BST 2023
Teste: Descoberta e Extração de Conhecimento de Dados - Knowledge,"  Discovery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nDescrição: Teste Intercalar\ nCódigo: 03749\nInício: 2023-04-12 18:00\nFim: 2023-04-12 21:00\n\nSemes ter: 2022/2023 - 2.º Semestre\nExecution course: Knowledge Discovery and  Extraction From Data\nDescription: Teste Intercalar\nCode: 03749\nBegin : 2023-04-12 18:00\nEnd: 2023-04-12 21:00\n\nLOCATION:Auditório B2.04",Wed Apr 12 17:00:00 BST 2023,Wed Apr 12 20:00:00 BST 2023
